generation,Npop,diversity,encountered,core_pop,core_size
3886,1147,120,14508,730,4
3887,1175,134,14511,741,4
3888,1112,130,14514,703,5
3889,1164,132,14517,739,4
3890,1138,135,14518,714,4
3891,1153,129,14520,716,4
3892,1158,123,14520,740,6
3893,1121,130,14521,724,6
3894,1123,137,14524,700,4
3895,1234,123,14525,814,4
3896,1176,119,14525,749,4
3897,1193,131,14525,745,4
3898,1191,129,14526,781,4
3899,1177,132,14527,768,4
3900,1154,144,14529,735,4
3901,1157,125,14529,737,4
3902,1163,141,14530,745,4
3903,1175,135,14531,735,4
3904,1149,124,14531,739,4
3905,1124,130,14531,713,4
3906,1177,135,14531,781,5
3907,1117,125,14531,687,4
3908,1186,125,14531,750,4
3909,1168,126,14531,739,4
3910,1148,135,14533,723,4
3911,1137,134,14534,702,4
3912,1126,131,14535,708,4
3913,1138,128,14535,717,4
3914,1181,126,14535,763,4
3915,1183,136,14537,759,4
3916,1105,132,14537,680,4
3917,1142,139,14538,730,4
3918,1143,130,14538,728,4
3919,1128,128,14539,706,4
3920,1139,130,14540,735,5
3921,1164,125,14540,747,4
3922,1151,117,14540,728,4
3923,1155,127,14543,746,4
3924,1228,131,14545,837,4
3925,1254,126,14547,844,4
3926,1272,126,14547,861,4
3927,1257,139,14547,840,4
3928,1194,130,14551,797,6
3929,1156,129,14552,749,5
3930,1145,120,14552,712,4
3931,1173,124,14553,741,4
3932,1186,127,14553,755,4
3933,1207,131,14553,785,4
3934,1160,114,14554,754,5
3935,1166,120,14557,739,4
3936,1182,122,14559,789,5
3937,1205,129,14560,785,4
3938,1143,133,14561,735,5
3939,1103,126,14561,698,5
3940,1174,130,14562,749,4
3941,1123,131,14563,710,6
3942,1116,131,14564,687,4
3943,1183,128,14565,762,4
3944,1173,132,14565,741,4
3945,1151,129,14567,730,4
3946,1141,124,14569,738,5
3947,1148,130,14570,735,4
3948,1184,117,14570,779,5
3949,1131,119,14570,734,5
3950,1103,110,14570,725,6
3951,1126,123,14570,697,4
3952,1191,120,14570,767,4
3953,1182,130,14575,773,4
3954,1201,131,14575,779,4
3955,1207,137,14575,790,4
3956,1220,137,14578,809,4
3957,1177,137,14580,750,4
3958,1182,128,14580,745,4
3959,1181,128,14582,771,4
3960,1186,129,14584,783,5
3961,1192,123,14585,780,4
3962,1167,135,14586,741,4
3963,1145,127,14588,733,4
3964,1202,120,14588,787,4
3965,1183,128,14588,769,4
3966,1196,124,14590,768,4
3967,1178,120,14591,763,4
3968,1155,120,14591,748,4
3969,1119,124,14592,700,5
3970,1083,130,14592,684,5
3971,1130,130,14592,714,5
3972,1157,134,14592,741,4
3973,1150,128,14592,739,5
3974,1178,129,14592,760,5
3975,1213,127,14593,810,5
3976,1175,122,14594,762,5
3977,1163,119,14595,761,5
3978,1130,136,14596,722,5
3979,1214,127,14599,804,4
3980,1176,139,14600,756,4
3981,1148,133,14602,731,4
3982,1128,127,14603,749,7
3983,1140,119,14604,726,5
3984,1124,136,14604,694,4
3985,1112,129,14604,694,4
3986,1158,131,14606,738,4
3987,1093,135,14606,662,4
3988,1144,135,14606,737,4
3989,1156,125,14606,737,4
3990,1190,127,14606,787,5
3991,1104,132,14607,728,6
3992,1143,130,14611,745,6
3993,1176,128,14614,754,4
3994,1175,135,14615,775,5
3995,1133,134,14618,704,5
3996,1146,141,14618,716,4
3997,1156,139,14618,730,4
3998,1107,140,14618,689,4
3999,1087,140,14621,669,5
4000,1140,140,14623,715,4
4001,1100,137,14623,701,5
4002,1199,126,14623,792,4
4003,1182,123,14623,766,4
4004,1190,132,14623,776,4
4005,1131,119,14624,693,4
4006,1192,129,14625,779,5
4007,1173,129,14626,766,5
4008,1171,125,14627,769,5
4009,1162,128,14628,746,4
4010,1207,124,14628,803,4
4011,1199,131,14630,780,4
4012,1166,133,14630,782,5
4013,1182,129,14631,775,4
4014,1142,123,14633,751,5
4015,1126,120,14633,760,6
4016,1162,134,14634,728,4
4017,1095,120,14636,678,5
4018,1130,129,14636,695,4
4019,1209,128,14637,782,4
4020,1147,132,14637,710,4
4021,1151,122,14637,719,4
4022,1172,124,14637,752,4
4023,1196,128,14639,782,4
4024,1188,135,14640,774,4
4025,1138,129,14644,702,4
4026,1165,134,14644,769,5
4027,1173,127,14645,776,5
4028,1165,126,14645,758,5
4029,1184,127,14646,752,4
4030,1190,124,14646,766,4
4031,1181,122,14648,767,4
4032,1149,125,14649,746,5
4033,1162,126,14650,749,4
4034,1152,126,14650,739,4
4035,1140,127,14651,719,5
4036,1164,134,14652,738,4
4037,1178,137,14654,743,4
4038,1186,116,14654,758,4
4039,1100,131,14655,696,5
4040,1119,130,14657,714,4
4041,1110,131,14657,693,4
4042,1155,130,14657,731,4
4043,1145,118,14657,751,5
4044,1199,121,14658,796,4
4045,1151,130,14660,718,4
4046,1186,123,14660,756,4
4047,1139,125,14661,725,5
4048,1118,133,14663,695,5
4049,1088,134,14664,694,6
4050,1135,130,14664,709,4
4051,1111,129,14664,677,4
4052,1200,134,14664,770,4
4053,1173,133,14667,753,4
4054,1169,130,14667,732,4
4055,1163,127,14668,772,6
4056,1146,124,14669,755,6
4057,1155,129,14670,722,4
4058,1176,128,14671,742,4
4059,1155,135,14671,732,4
4060,1166,136,14673,745,4
4061,1151,139,14676,714,4
4062,1154,137,14676,715,4
4063,1167,135,14678,744,4
4064,1143,134,14678,732,4
4065,1146,123,14678,735,4
4066,1137,122,14678,717,4
4067,1200,127,14678,799,4
4068,1139,132,14679,746,5
4069,1128,125,14681,734,5
4070,1111,128,14681,686,4
4071,1168,123,14682,739,4
4072,1168,129,14682,745,4
4073,1132,130,14684,706,4
4074,1132,130,14684,722,5
4075,1108,132,14685,689,4
4076,1204,120,14685,793,4
4077,1178,125,14685,800,6
4078,1152,120,14686,758,5
4079,1138,129,14688,718,4
4080,1208,120,14688,786,4
4081,1233,127,14688,798,4
4082,1202,134,14690,769,4
4083,1160,137,14691,742,4
4084,1148,135,14691,723,4
4085,1124,125,14692,706,4
4086,1146,131,14694,743,4
4087,1194,130,14695,785,4
4088,1178,126,14696,771,4
4089,1204,124,14697,789,4
4090,1175,121,14698,764,4
4091,1145,130,14700,748,6
4092,1099,126,14701,678,4
4093,1129,122,14702,713,4
4094,1176,126,14703,766,4
4095,1224,128,14705,805,4
4096,1161,123,14705,766,5
4097,1138,127,14705,737,6
4098,1147,130,14705,716,4
4099,1163,128,14708,751,5
4100,1146,129,14708,755,6
4101,1142,123,14714,740,6
4102,1196,125,14717,779,4
4103,1186,128,14717,763,4
4104,1201,126,14717,780,4
4105,1163,127,14717,746,4
4106,1220,126,14717,802,4
4107,1165,133,14720,761,5
4108,1072,135,14721,663,5
4109,1175,133,14724,756,4
4110,1159,130,14724,762,5
4111,1175,139,14724,775,5
4112,1156,141,14725,744,4
4113,1136,127,14725,723,4
4114,1154,132,14725,719,4
4115,1178,130,14726,765,5
4116,1149,135,14726,760,7
4117,1115,126,14726,703,4
4118,1144,120,14726,717,4
4119,1143,116,14726,732,5
4120,1150,120,14726,731,4
4121,1193,123,14729,778,4
4122,1191,122,14729,794,4
4123,1133,125,14730,745,5
4124,1180,123,14731,792,5
4125,1160,120,14732,744,4
4126,1164,127,14732,748,4
4127,1183,127,14733,784,5
4128,1176,123,14734,759,4
4129,1224,124,14735,790,4
4130,1175,132,14736,753,4
4131,1115,136,14736,686,4
4132,1165,139,14737,740,4
4133,1194,125,14739,756,4
4134,1181,121,14740,786,6
4135,1133,126,14740,708,5
4136,1168,118,14741,744,4
4137,1157,120,14742,740,5
4138,1190,127,14742,752,4
4139,1168,132,14743,746,4
4140,1183,116,14743,762,4
4141,1153,127,14745,736,5
4142,1129,127,14746,714,5
4143,1184,126,14747,765,4
4144,1209,116,14749,791,4
4145,1161,125,14751,739,4
4146,1165,129,14753,757,4
4147,1180,129,14754,746,4
4148,1182,132,14754,737,4
4149,1184,130,14754,765,4
4150,1147,120,14754,736,4
4151,1069,135,14755,681,6
4152,1150,133,14758,753,5
4153,1221,139,14759,801,4
4154,1154,138,14759,729,4
4155,1146,134,14760,714,4
4156,1172,127,14761,748,4
4157,1202,117,14761,785,4
4158,1163,126,14762,762,4
4159,1158,116,14762,738,4
4160,1163,127,14763,729,4
4161,1174,127,14766,768,6
4162,1188,124,14766,756,4
4163,1177,124,14766,786,6
4164,1194,123,14767,777,4
4165,1196,134,14769,764,4
4166,1188,137,14771,772,4
4167,1153,136,14773,727,4
4168,1069,128,14773,649,4
4169,1127,119,14773,729,5
4170,1105,124,14774,735,6
4171,1135,131,14774,714,4
4172,1118,114,14774,710,4
4173,1180,122,14774,757,5
4174,1139,124,14774,718,4
4175,1087,129,14776,660,5
4176,1167,126,14776,770,5
4177,1160,130,14776,747,4
4178,1149,133,14776,757,5
4179,1171,129,14776,767,4
4180,1142,137,14776,715,4
4181,1150,137,14777,716,4
4182,1154,129,14778,729,4
4183,1135,129,14779,740,7
4184,1129,122,14780,697,4
4185,1177,126,14781,757,4
4186,1200,127,14782,788,4
4187,1202,132,14782,806,5
4188,1200,131,14783,793,4
4189,1221,134,14783,798,4
4190,1223,142,14783,794,4
4191,1185,137,14785,754,4
4192,1206,134,14786,771,4
4193,1132,128,14787,699,4
4194,1188,125,14788,751,4
4195,1104,129,14789,684,4
4196,1129,120,14789,702,4
4197,1132,124,14789,720,4
4198,1155,119,14791,734,4
4199,1186,126,14793,767,4
4200,1209,135,14793,796,4
4201,1153,125,14793,732,5
4202,1117,121,14794,685,4
4203,1126,130,14795,695,4
4204,1174,133,14796,748,4
4205,1172,131,14797,776,5
4206,1180,135,14797,755,4
4207,1152,120,14797,741,4
4208,1120,130,14799,694,4
4209,1120,134,14801,693,4
4210,1129,138,14803,719,5
4211,1155,136,14804,720,4
4212,1208,130,14805,776,4
4213,1210,127,14808,793,4
4214,1216,123,14809,785,4
4215,1194,122,14810,789,4
4216,1171,130,14812,766,4
4217,1118,130,14814,698,4
4218,1152,121,14814,753,5
4219,1136,121,14815,722,4
4220,1143,132,14818,733,5
4221,1169,133,14818,761,5
4222,1159,130,14819,758,5
4223,1148,136,14819,746,4
4224,1161,128,14819,745,4
4225,1197,121,14819,800,4
4226,1158,127,14819,733,4
4227,1158,127,14819,732,4
4228,1141,141,14819,713,4
4229,1167,132,14819,743,4
4230,1159,123,14819,733,4
4231,1171,124,14819,742,4
4232,1095,128,14819,665,4
4233,1184,128,14820,765,4
4234,1167,126,14822,754,4
4235,1137,121,14823,724,4
4236,1128,123,14824,689,4
4237,1127,127,14824,717,4
4238,1119,132,14825,705,4
4239,1190,131,14826,768,4
4240,1177,120,14827,764,4
4241,1176,124,14827,779,4
4242,1150,117,14827,739,4
4243,1142,134,14827,733,4
4244,1163,115,14827,766,5
4245,1187,113,14827,767,4
4246,1179,124,14828,778,4
4247,1191,139,14829,778,4
4248,1197,133,14829,773,4
4249,1157,141,14829,726,4
4250,1159,126,14829,726,4
4251,1153,124,14829,758,5
4252,1197,128,14832,825,6
4253,1190,133,14833,785,5
4254,1233,129,14835,819,4
4255,1171,123,14837,756,4
4256,1157,122,14839,738,4
4257,1153,131,14839,745,4
4258,1168,124,14841,740,4
4259,1156,135,14843,736,4
4260,1134,128,14843,726,5
4261,1142,123,14845,722,4
4262,1180,133,14847,755,4
4263,1176,131,14847,772,4
4264,1120,129,14847,693,4
4265,1108,120,14847,694,4
4266,1169,117,14847,766,5
4267,1144,125,14847,739,5
4268,1148,125,14851,740,5
4269,1206,126,14851,797,4
4270,1116,131,14851,700,5
4271,1140,129,14851,736,5
4272,1108,122,14851,711,5
4273,1114,120,14852,695,4
4274,1131,126,14852,726,5
4275,1045,131,14852,627,4
4276,1133,129,14852,719,5
4277,1193,129,14852,794,4
4278,1200,138,14853,781,4
4279,1152,137,14853,734,4
4280,1146,132,14853,760,6
4281,1147,130,14853,730,4
4282,1132,132,14854,702,4
4283,1165,128,14854,752,4
4284,1128,126,14855,708,5
4285,1175,132,14857,752,5
4286,1130,130,14857,712,5
4287,1108,130,14858,688,4
4288,1156,126,14858,737,4
4289,1175,136,14859,748,4
4290,1106,130,14861,700,5
4291,1156,129,14862,746,4
4292,1110,139,14862,681,4
4293,1140,129,14862,700,4
4294,1136,126,14862,711,4
4295,1180,138,14865,762,4
4296,1190,138,14866,775,4
4297,1203,130,14867,782,4
4298,1207,132,14870,793,4
4299,1205,129,14871,770,4
4300,1182,124,14872,759,4
4301,1152,125,14873,715,4
4302,1100,136,14874,674,4
4303,1190,133,14875,763,4
4304,1178,121,14875,775,4
4305,1174,127,14876,756,4
4306,1192,127,14876,778,4
4307,1214,137,14876,824,5
4308,1121,125,14876,711,5
4309,1114,134,14877,729,6
4310,1170,130,14877,770,5
4311,1163,130,14879,760,4
4312,1185,124,14879,770,4
4313,1224,125,14880,824,4
4314,1214,130,14880,790,4
4315,1164,124,14881,770,6
4316,1175,131,14881,762,4
4317,1181,130,14881,740,4
4318,1147,127,14882,731,5
4319,1156,129,14884,734,4
4320,1189,131,14884,767,4
4321,1174,117,14885,765,5
4322,1193,120,14885,775,4
4323,1205,120,14887,796,4
4324,1132,121,14889,722,4
4325,1189,125,14890,796,4
4326,1157,129,14890,746,4
4327,1223,128,14890,808,4
4328,1202,130,14891,791,4
4329,1197,118,14892,797,5
4330,1176,120,14893,785,6
4331,1184,123,14893,795,5
4332,1078,122,14894,695,5
4333,1161,118,14895,752,5
4334,1170,122,14896,767,5
4335,1242,121,14896,823,4
4336,1242,123,14896,842,4
4337,1207,127,14898,800,4
4338,1186,128,14900,779,4
4339,1181,126,14900,768,4
4340,1142,119,14900,727,4
4341,1160,123,14900,731,4
4342,1149,126,14900,726,4
4343,1176,128,14901,750,4
4344,1228,129,14902,816,4
4345,1166,134,14904,739,4
4346,1156,136,14906,736,4
4347,1106,135,14908,711,5
4348,1153,137,14908,743,4
4349,1152,137,14908,773,5
4350,1198,120,14908,786,4
4351,1114,133,14910,703,5
4352,1175,128,14910,769,4
4353,1161,136,14910,740,4
4354,1201,122,14911,788,4
4355,1188,133,14913,766,4
4356,1159,138,14913,731,4
4357,1173,133,14913,734,4
4358,1113,135,14913,692,5
4359,1182,139,14913,756,4
4360,1138,138,14913,722,5
4361,1115,125,14913,709,5
4362,1146,124,14914,702,4
4363,1179,133,14916,752,4
4364,1186,122,14916,760,4
4365,1178,124,14917,759,4
4366,1158,124,14917,755,4
4367,1182,130,14917,751,4
4368,1136,133,14918,705,4
4369,1172,121,14918,759,4
4370,1133,121,14919,729,5
4371,1143,131,14919,724,4
4372,1172,126,14920,792,5
4373,1231,122,14920,819,4
4374,1209,131,14920,798,4
4375,1212,130,14920,806,4
4376,1188,124,14920,791,5
4377,1203,126,14922,790,4
4378,1164,137,14924,737,4
4379,1134,135,14925,703,4
4380,1153,137,14926,724,4
4381,1111,130,14927,678,4
4382,1187,128,14928,794,5
4383,1135,132,14928,716,4
4384,1174,133,14929,763,5
4385,1149,128,14930,726,4
4386,1191,125,14931,783,4
4387,1098,126,14931,672,4
4388,1153,131,14931,720,4
4389,1170,128,14931,740,4
4390,1153,121,14931,734,4
4391,1165,130,14931,748,4
4392,1140,125,14932,735,5
4393,1164,127,14932,774,5
4394,1168,129,14932,744,4
4395,1193,128,14933,801,5
4396,1206,130,14934,806,4
4397,1202,123,14934,800,4
4398,1198,125,14934,786,4
4399,1122,136,14934,713,5
4400,1131,134,14934,705,4
4401,1151,131,14935,726,4
4402,1127,120,14937,758,6
4403,1177,120,14937,768,4
4404,1176,127,14937,743,4
4405,1173,123,14938,750,5
4406,1192,125,14938,767,4
4407,1161,131,14940,732,4
4408,1096,136,14941,674,4
4409,1118,137,14943,685,4
4410,1177,135,14943,753,4
4411,1169,126,14946,755,4
4412,1137,122,14947,725,4
4413,1181,132,14947,787,5
4414,1185,122,14947,789,4
4415,1203,129,14948,784,4
4416,1151,121,14948,754,5
4417,1178,130,14949,755,4
4418,1138,129,14949,754,5
4419,1179,127,14949,758,4
4420,1166,132,14953,755,4
4421,1187,139,14955,771,4
4422,1172,134,14955,746,4
4423,1151,133,14956,712,4
4424,1137,126,14956,767,7
4425,1136,134,14956,725,4
4426,1177,118,14956,769,4
4427,1134,130,14958,705,4
4428,1133,127,14960,706,5
4429,1073,133,14961,647,4
4430,1133,131,14961,706,4
4431,1131,137,14961,697,4
4432,1127,138,14962,715,4
4433,1158,128,14963,778,6
4434,1112,122,14963,695,4
4435,1109,115,14963,717,5
4436,1193,132,14964,775,4
4437,1166,137,14965,735,4
4438,1115,132,14965,704,5
4439,1190,128,14966,773,4
4440,1183,136,14967,746,4
4441,1151,130,14968,718,4
4442,1135,136,14968,699,4
4443,1167,129,14969,741,4
4444,1178,128,14970,764,4
4445,1160,133,14971,725,4
4446,1189,131,14972,772,4
4447,1178,135,14972,750,4
4448,1128,127,14974,691,4
4449,1180,124,14974,761,4
4450,1143,127,14975,698,4
4451,1099,126,14975,669,4
4452,1070,127,14975,658,6
4453,1137,129,14976,706,5
4454,1143,134,14977,712,4
4455,1185,123,14977,777,5
4456,1199,131,14978,765,4
4457,1146,117,14979,730,4
4458,1168,118,14980,755,5
4459,1160,126,14980,741,4
4460,1146,123,14981,704,4
4461,1129,128,14981,709,5
4462,1135,129,14982,709,4
4463,1103,131,14982,686,6
4464,1147,125,14982,719,4
4465,1164,134,14983,720,4
4466,1216,127,14983,814,5
4467,1156,142,14983,741,4
4468,1118,131,14983,702,4
4469,1149,136,14984,738,5
4470,1157,138,14986,759,5
4471,1160,132,14986,726,4
4472,1146,130,14986,746,6
4473,1134,134,14986,688,4
4474,1142,126,14986,718,5
4475,1122,124,14986,711,5
4476,1162,136,14987,727,4
4477,1147,134,14987,745,6
4478,1135,129,14987,713,5
4479,1205,129,14987,779,4
4480,1139,126,14987,745,5
4481,1204,123,14987,805,5
4482,1197,123,14989,784,4
4483,1199,125,14989,764,4
4484,1181,130,14989,755,4
4485,1157,123,14991,732,4
4486,1163,124,14992,761,5
4487,1172,121,14992,758,4
4488,1147,122,14992,730,5
4489,1117,117,14993,709,6
4490,1125,118,14994,735,5
4491,1164,125,14994,749,4
4492,1124,128,14995,707,4
4493,1100,132,14995,692,4
4494,1123,133,14996,697,4
4495,1211,128,14997,810,4
4496,1203,109,14997,798,4
4497,1214,122,14997,794,4
4498,1192,125,14998,782,4
4499,1187,130,14999,757,4
4500,1165,124,15000,747,4
4501,1148,127,15001,726,4
4502,1148,128,15003,721,4
4503,1130,129,15005,732,5
4504,1175,126,15005,766,4
4505,1209,125,15006,799,4
4506,1235,126,15007,817,4
4507,1177,121,15007,776,5
4508,1147,118,15007,726,4
4509,1181,122,15007,770,4
4510,1162,126,15010,751,4
4511,1134,127,15010,714,4
4512,1156,129,15010,745,4
4513,1177,132,15011,760,4
4514,1216,122,15011,794,4
4515,1188,129,15011,778,5
4516,1194,129,15011,774,4
4517,1152,133,15012,717,4
4518,1161,121,15012,764,5
4519,1169,131,15014,741,4
4520,1134,124,15014,714,4
4521,1200,126,15016,788,4
4522,1153,130,15017,739,4
4523,1148,127,15017,729,4
4524,1128,132,15017,693,4
4525,1182,132,15017,769,4
4526,1119,124,15017,706,5
4527,1126,127,15017,705,4
4528,1195,125,15017,792,4
4529,1148,121,15017,738,4
4530,1164,113,15017,777,4
4531,1142,122,15018,717,4
4532,1163,133,15018,753,4
4533,1128,136,15019,720,5
4534,1131,130,15019,735,6
4535,1181,129,15020,754,4
4536,1180,119,15021,752,4
4537,1131,121,15023,735,5
4538,1107,132,15023,729,6
4539,1173,128,15026,754,4
4540,1147,134,15027,771,6
4541,1145,126,15028,714,4
4542,1154,132,15029,752,6
4543,1144,128,15029,735,5
4544,1183,125,15031,807,6
4545,1163,120,15031,736,4
4546,1107,125,15034,674,4
4547,1176,135,15036,758,4
4548,1130,127,15037,698,4
4549,1169,113,15037,766,5
4550,1130,125,15037,715,5
4551,1115,122,15038,708,5
4552,1148,134,15038,720,4
4553,1139,134,15038,739,4
4554,1188,130,15038,778,4
4555,1130,138,15038,714,4
4556,1156,134,15038,760,5
4557,1166,124,15039,748,4
4558,1144,120,15039,720,4
4559,1141,126,15039,750,5
4560,1133,142,15039,719,4
4561,1152,133,15040,743,4
4562,1166,119,15040,760,4
4563,1165,125,15040,789,5
4564,1167,120,15041,763,4
4565,1158,126,15041,754,4
4566,1179,125,15042,768,4
4567,1166,121,15042,748,4
4568,1161,127,15042,742,4
4569,1144,129,15042,726,4
4570,1103,122,15043,709,5
4571,1095,126,15043,696,6
4572,1112,129,15043,681,5
4573,1148,124,15043,737,4
4574,1168,119,15046,758,4
4575,1165,123,15046,767,4
4576,1187,132,15046,785,4
4577,1212,135,15046,801,4
4578,1165,134,15048,760,4
4579,1133,125,15048,728,4
4580,1125,122,15049,722,5
4581,1154,133,15050,756,6
4582,1151,132,15050,760,7
4583,1180,116,15051,754,4
4584,1070,128,15051,634,4
4585,1134,129,15052,693,4
4586,1140,125,15052,756,5
4587,1120,126,15053,704,4
4588,1118,123,15053,711,5
4589,1173,122,15053,789,5
4590,1160,134,15053,738,4
4591,1180,124,15053,756,4
4592,1148,132,15053,712,4
4593,1132,142,15053,731,5
4594,1119,132,15053,701,5
4595,1113,126,15054,703,5
4596,1153,128,15054,745,5
4597,1156,126,15054,753,4
4598,1120,128,15054,706,5
4599,1170,126,15057,741,4
4600,1177,125,15057,770,4
4601,1172,134,15059,750,4
4602,1162,125,15060,763,5
4603,1141,132,15060,730,5
4604,1175,144,15060,768,5
4605,1183,134,15062,787,5
4606,1179,134,15062,777,4
4607,1140,132,15062,720,4
4608,1150,131,15062,742,4
4609,1179,125,15062,763,4
4610,1147,118,15062,735,4
4611,1141,133,15063,719,5
4612,1160,132,15064,748,4
4613,1164,126,15066,765,4
4614,1159,123,15066,742,4
4615,1178,119,15067,770,4
4616,1157,123,15067,746,5
4617,1137,125,15067,724,6
4618,1185,117,15068,761,4
4619,1156,131,15069,728,4
4620,1160,125,15071,727,4
4621,1134,128,15072,705,4
4622,1157,133,15073,732,4
4623,1150,130,15074,717,4
4624,1122,128,15075,687,4
4625,1202,128,15075,794,4
4626,1117,127,15075,688,4
4627,1169,122,15076,761,5
4628,1186,111,15077,780,4
4629,1153,138,15078,748,6
4630,1146,132,15079,709,4
4631,1147,129,15080,728,4
4632,1155,117,15081,726,4
4633,1198,131,15083,800,5
4634,1156,132,15085,737,4
4635,1152,133,15086,738,4
4636,1136,129,15086,710,4
4637,1183,127,15086,770,4
4638,1177,128,15086,773,4
4639,1190,124,15086,782,5
4640,1160,130,15086,747,5
4641,1212,128,15086,816,6
4642,1211,128,15088,771,4
4643,1170,126,15089,729,4
4644,1208,124,15089,789,5
4645,1169,123,15090,737,4
4646,1229,125,15090,822,4
4647,1215,119,15090,816,4
4648,1206,126,15091,796,4
4649,1159,125,15091,753,5
4650,1107,127,15096,678,5
4651,1081,142,15096,657,5
4652,1198,132,15098,771,4
4653,1143,136,15099,698,4
4654,1173,133,15099,737,4
4655,1155,130,15100,727,4
4656,1152,126,15101,749,5
4657,1091,130,15101,666,4
4658,1063,136,15101,635,4
4659,1101,131,15103,673,5
4660,1106,136,15103,681,4
4661,1131,128,15104,706,4
4662,1121,134,15107,692,4
4663,1148,131,15107,719,4
4664,1136,125,15107,709,4
4665,1145,108,15108,717,4
4666,1127,131,15110,704,4
4667,1180,138,15111,784,7
4668,1185,121,15112,765,4
4669,1164,128,15112,753,4
4670,1129,136,15112,704,4
4671,1135,133,15113,717,4
4672,1227,120,15113,831,4
4673,1226,125,15113,832,4
4674,1135,135,15117,782,8
4675,1154,131,15117,729,4
4676,1153,138,15117,751,5
4677,1151,128,15118,730,5
4678,1150,123,15118,742,4
4679,1175,127,15120,747,4
4680,1131,124,15124,747,6
4681,1151,129,15124,729,4
4682,1119,120,15124,686,4
4683,1147,117,15125,707,4
4684,1125,127,15126,685,4
4685,1221,133,15127,794,4
4686,1097,127,15129,720,6
4687,1141,124,15130,724,4
4688,1203,128,15131,800,4
4689,1171,130,15131,742,4
4690,1163,127,15131,737,4
4691,1167,138,15132,742,4
4692,1170,132,15132,734,4
4693,1166,126,15132,739,4
4694,1154,123,15132,747,4
4695,1142,135,15132,716,4
4696,1136,135,15132,690,4
4697,1080,142,15132,659,5
4698,1125,135,15134,705,5
4699,1171,122,15135,746,4
4700,1191,121,15135,775,4
4701,1180,125,15135,755,4
4702,1093,130,15135,686,6
4703,1113,138,15136,707,5
4704,1134,125,15136,737,5
4705,1140,133,15138,719,4
4706,1143,137,15139,722,4
4707,1125,128,15140,747,7
4708,1180,129,15140,755,4
4709,1124,129,15140,695,4
4710,1124,132,15140,715,5
4711,1227,127,15140,808,4
4712,1184,122,15140,777,5
4713,1173,128,15140,770,4
4714,1168,126,15140,766,5
4715,1157,128,15141,730,4
4716,1159,124,15142,734,4
4717,1117,136,15143,700,5
4718,1147,124,15143,731,5
4719,1163,129,15146,737,4
4720,1143,127,15149,737,5
4721,1167,133,15151,756,5
4722,1160,126,15151,756,6
4723,1191,132,15152,777,4
4724,1174,121,15153,758,4
4725,1189,128,15154,771,4
4726,1139,128,15155,718,5
4727,1189,132,15157,772,4
4728,1184,136,15158,760,4
4729,1188,125,15158,762,5
4730,1150,128,15158,755,6
4731,1170,124,15160,776,5
4732,1093,126,15161,677,4
4733,1111,130,15162,705,5
4734,1128,125,15163,718,5
4735,1190,133,15165,751,4
4736,1179,130,15166,790,5
4737,1186,129,15167,797,5
4738,1159,128,15168,754,4
4739,1138,133,15168,715,4
4740,1151,128,15168,733,4
4741,1143,131,15168,720,4
4742,1124,125,15169,711,4
4743,1150,127,15169,739,4
4744,1165,129,15172,752,4
4745,1119,124,15174,695,4
4746,1161,127,15175,741,4
4747,1164,128,15178,750,4
4748,1211,119,15178,786,4
4749,1208,128,15179,788,4
4750,1169,124,15179,762,5
4751,1110,129,15179,712,5
4752,1094,135,15179,698,5
4753,1096,139,15180,673,4
4754,1174,126,15180,764,4
4755,1161,124,15181,768,4
4756,1131,120,15182,721,4
4757,1169,124,15183,761,5
4758,1181,134,15183,753,4
4759,1185,124,15183,774,5
4760,1167,117,15183,800,7
4761,1121,126,15183,697,4
4762,1116,127,15184,693,4
4763,1163,127,15185,748,4
4764,1126,135,15185,735,6
4765,1164,130,15186,765,5
4766,1181,135,15187,766,4
4767,1158,137,15188,753,5
4768,1205,140,15189,809,4
4769,1204,125,15189,784,4
4770,1184,130,15191,746,4
4771,1162,121,15193,750,4
4772,1169,131,15193,753,4
4773,1149,120,15193,722,4
4774,1166,120,15193,735,4
4775,1164,122,15193,756,4
4776,1208,125,15196,789,4
4777,1163,120,15196,752,4
4778,1141,118,15196,737,5
4779,1177,122,15196,752,4
4780,1141,126,15196,726,4
4781,1148,126,15197,729,4
4782,1204,118,15198,785,4
4783,1209,122,15199,792,4
4784,1219,121,15199,803,4
4785,1202,124,15200,796,4
4786,1132,135,15200,730,5
4787,1142,134,15200,728,4
4788,1181,131,15202,764,4
4789,1185,132,15203,760,4
4790,1277,130,15205,855,4
4791,1171,128,15206,748,4
4792,1187,139,15206,769,4
4793,1149,134,15207,743,4
4794,1165,124,15207,742,4
4795,1134,132,15207,711,4
4796,1167,129,15209,795,7
4797,1185,137,15211,764,4
4798,1164,125,15211,740,4
4799,1123,134,15211,697,4
4800,1142,126,15211,732,5
4801,1170,130,15211,746,4
4802,1163,133,15213,724,4
4803,1157,130,15213,728,4
4804,1173,130,15213,749,4
4805,1182,130,15213,776,4
4806,1145,135,15214,747,5
4807,1179,128,15214,753,4
4808,1147,135,15215,741,5
4809,1146,123,15215,735,4
4810,1180,134,15215,768,4
4811,1184,136,15215,777,4
4812,1110,137,15216,706,5
4813,1156,133,15216,724,4
4814,1157,119,15217,733,4
4815,1144,119,15217,725,4
4816,1131,131,15219,710,4
